,mbid,Song,Artist,Album,Date,Year,Month,User
24607,,Supernova,Andrew Applepie,Supernova,2021-05-09 09:19:00,2021,5,wuhuspringfield
24608,270527db-82ee-4ccf-8a0a-9347953d757a,Chinese Morning,The Geek x Vrv,Chinese Morning,2021-05-09 09:16:00,2021,5,wuhuspringfield
24609,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2021-05-09 09:13:00,2021,5,wuhuspringfield
24610,c960c8d0-2590-4561-a07a-237ce416ff0a,Secret,Brock Berrigan,Cadillac Mountain,2021-05-09 09:11:00,2021,5,wuhuspringfield
24611,,Hesitate,Golden Vessel,Hesitate,2021-05-09 09:07:00,2021,5,wuhuspringfield
24612,,One More Song For You,Andrew Applepie,One More Song For You,2021-05-09 09:04:00,2021,5,wuhuspringfield
24613,,Warning Signs (feat. Kevin George),Whethan,Warning Signs (feat. Kevin George),2021-05-09 09:02:00,2021,5,wuhuspringfield
24614,,Clouds (feat. The Wombats),Whethan,Fantasy,2021-05-09 08:59:00,2021,5,wuhuspringfield
24615,7f6eb45d-b549-47b5-9a81-91fb2febb5f6,Sun Go Down,Andrew Applepie,California Kamala Falcon,2021-05-09 08:55:00,2021,5,wuhuspringfield
24616,,higher,Pluko,COLOR BLIND,2021-05-09 08:52:00,2021,5,wuhuspringfield
24617,,Brockoli,Birocratic,Chillhop Essentials Spring 2021,2021-05-09 08:50:00,2021,5,wuhuspringfield
24618,,Antarctica,Andrew Applepie,Two Suns,2021-05-09 08:46:00,2021,5,wuhuspringfield
24619,5509b93f-ff73-49af-855e-f249bf611c8e,Group Therapy,Elohim,Group Therapy,2021-05-09 08:44:00,2021,5,wuhuspringfield
24620,,superpowerful (with Crooked Colours),slenderbodies,superpowerful (with Crooked Colours),2021-05-09 08:41:00,2021,5,wuhuspringfield
24621,7c2ff5e3-d622-4959-a9bf-62e31ad82bf2,Not Gonna Lie,Andrew Applepie,California Kamala Falcon,2021-05-09 08:37:00,2021,5,wuhuspringfield
24622,,TIME + ENERGY,Pluko,TIME + ENERGY,2021-05-09 08:35:00,2021,5,wuhuspringfield
24623,1ca74bfe-3410-4450-96d8-b8d84765fa3e,Cloud Rider,Paul Kalkbrenner,7,2021-05-09 07:56:00,2021,5,wuhuspringfield
24624,7f6eb45d-b549-47b5-9a81-91fb2febb5f6,Sun Go Down,Andrew Applepie,California Kamala Falcon,2021-05-09 07:53:00,2021,5,wuhuspringfield
24625,,Antarctica,Andrew Applepie,Two Suns,2021-05-09 07:49:00,2021,5,wuhuspringfield
24626,3170281c-74e8-4f31-923c-5b534fc55983,Feed Your Head,Paul Kalkbrenner,7,2021-05-09 07:43:00,2021,5,wuhuspringfield
24627,,Catch It,Andrew Applepie,Catch It,2021-05-09 07:39:00,2021,5,wuhuspringfield
24628,,Hey Maria - Elderbrook Remix,Klangkarussell,Hey Maria - EP,2021-05-09 07:34:00,2021,5,wuhuspringfield
24629,43a94979-4fa8-486c-972b-44c8ca15a290,No Goodbye,Paul Kalkbrenner,No Goodbye,2021-05-09 07:32:00,2021,5,wuhuspringfield
24630,19962651-f6ea-4ebc-9ed1-de3013386077,Sky and Sand,Paul Kalkbrenner,Berlin Calling (The Soundtrack By Paul Kalkbrenner),2021-05-09 07:28:00,2021,5,wuhuspringfield
24631,0538c6b2-e69f-4cbb-a6d6-da98596b85ca,Hometown,French 79,Joshua,2021-05-09 07:26:00,2021,5,wuhuspringfield
24632,,Same Kids,jdam,Exxxscape,2021-05-09 07:22:00,2021,5,wuhuspringfield
24633,,Reminds Me Of You,Juice WRLD,Reminds Me Of You,2021-05-09 07:20:00,2021,5,wuhuspringfield
24634,,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",2021-05-09 07:15:00,2021,5,wuhuspringfield
24635,bb443678-6075-4e5c-8b8c-eaaa5467bb95,PRINCESS,Lil Peep,Everybody's Everything,2021-05-08 11:33:00,2021,5,wuhuspringfield
24636,2767d8ca-c3da-4938-9fa5-116abd3bd9c0,Robbery,Juice WRLD,Death Race for Love,2021-05-08 11:29:00,2021,5,wuhuspringfield
24637,11ccae46-8a0e-43ef-b6fb-d319b066297c,SAYONARA,Aries,WELCOME HOME,2021-05-08 11:26:00,2021,5,wuhuspringfield
24638,6a6b962b-f69f-45d5-8ed4-37c87df2c389,Hear Me Calling,Juice WRLD,Death Race for Love,2021-05-08 11:23:00,2021,5,wuhuspringfield
24639,,Fangirl (feat. Gab3),Lil Peep,Everybody's Everything,2021-05-08 11:20:00,2021,5,wuhuspringfield
24640,717043cb-07c5-4f58-b497-c8604af35a7c,Racecar,Aries,WELCOME HOME,2021-05-08 11:17:00,2021,5,wuhuspringfield
24641,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2021-05-08 11:14:00,2021,5,wuhuspringfield
24642,,Lose My Mind,Stan Lane,Lose My Mind,2021-05-08 10:39:00,2021,5,wuhuspringfield
24643,75e5162c-1fd6-4e55-91a5-0c3170feaac7,Never Left,Lil Tecca,Never Left,2021-05-08 10:36:00,2021,5,wuhuspringfield
24644,bd877347-f2b3-4163-908c-42d758ac688b,Missed Call From Dan (Outro Skit),Global Dan,Go Global,2021-05-08 10:35:00,2021,5,wuhuspringfield
24645,,One More Time (feat. Alida) - Tobtok Remix,Robin Schulz,One More Time (feat. Alida) [Tobtok Remix],2021-05-08 10:32:00,2021,5,wuhuspringfield
24646,,Nobody (R3HAB Remix),Dylan Scott,Nobody (R3HAB Remix),2021-05-08 10:29:00,2021,5,wuhuspringfield
24647,,Lost In Space (feat. SG Lewis),Folamour,Lost In Space (feat. SG Lewis),2021-05-08 10:27:00,2021,5,wuhuspringfield
24648,b0de5e6a-37a9-40a9-aab3-236b60d21f47,Get Together,David Guetta,Get Together,2021-05-08 10:24:00,2021,5,wuhuspringfield
24649,,11th Hour,ChrispyD,11th Hour,2021-05-08 10:22:00,2021,5,wuhuspringfield
24650,,High Right Now - Loud Colors Remix,Tyla Yaweh,High Right Now (Loud Colors Remix),2021-05-08 10:20:00,2021,5,wuhuspringfield
24651,,Throw It Back,kenece,Throw It Back,2021-05-08 10:16:00,2021,5,wuhuspringfield
24652,,Miss the Rage (feat. Playboi Carti),Trippie Redd,Miss The Rage (feat. Playboi Carti),2021-05-08 10:12:00,2021,5,wuhuspringfield
24653,,Cheers To Us - Acoustic,Haywood,Cheers To Us (Acoustic),2021-05-08 10:09:00,2021,5,wuhuspringfield
24654,,WITHOUT YOU - Spotify Singles,The Kid LAROI,Spotify Singles,2021-05-08 10:06:00,2021,5,wuhuspringfield
24655,11857d56-88cb-438d-ac80-6212a9a99438,Please Don't Go,Mike Posner,31 Minutes to Takeoff,2021-05-08 10:03:00,2021,5,wuhuspringfield
24656,0c2147be-dd45-4858-b691-699eeec04d15,Stuck in the Middle,Tai Verdes,Stuck in the Middle,2021-05-08 10:00:00,2021,5,wuhuspringfield
24657,e3a7bfb0-6494-49ac-a8d8-de4f47a6f435,Carousel,Aries,WELCOME HOME,2021-05-08 09:29:00,2021,5,wuhuspringfield
24658,,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,Hotel Diablo,2021-05-08 09:26:00,2021,5,wuhuspringfield
24659,bb443678-6075-4e5c-8b8c-eaaa5467bb95,PRINCESS,Lil Peep,Everybody's Everything,2021-05-08 09:22:00,2021,5,wuhuspringfield
24660,,Mood (feat. iann dior),24kGoldn,Mood (feat. iann dior),2021-05-08 09:20:00,2021,5,wuhuspringfield
24661,,Fade Away,The Kid LAROI,Fade Away,2021-05-08 09:17:00,2021,5,wuhuspringfield
24662,,UCLA,RL Grime,Nova,2021-05-08 09:13:00,2021,5,wuhuspringfield
24663,0e23b8c9-e315-4297-8378-8dc1ac15c740,Falling,Trevor Daniel,Falling,2021-05-08 09:11:00,2021,5,wuhuspringfield
24664,d76eb8a0-a31f-4ca8-87a3-351a30988cc3,Home,Aries,WELCOME HOME,2021-05-08 09:07:00,2021,5,wuhuspringfield
24665,,i still think of u,Promoting Sounds,i still think of u,2021-05-08 09:04:00,2021,5,wuhuspringfield
24666,44728e4a-621f-48fb-9ef5-81746f051d96,Black & White,Juice WRLD,Goodbye & Good Riddance,2021-05-08 09:01:00,2021,5,wuhuspringfield
24667,32c7031f-84f9-43ba-8111-9012e54fd12f,ghost boy,Lil Peep,Everybody's Everything,2021-05-08 08:59:00,2021,5,wuhuspringfield
24668,dd899499-efc7-42e3-8578-59a3d7c8c0e5,Tomahawk,Kid Ink,Missed Calls,2021-05-08 08:55:00,2021,5,wuhuspringfield
24669,05edb3e6-d8ed-4852-9b38-8e2fa0d99440,ADHD,Joyner Lucas,ADHD,2021-05-08 08:52:00,2021,5,wuhuspringfield
24670,,2 Gone,CVBZ,2 Gone,2021-05-08 08:49:00,2021,5,wuhuspringfield
24671,,Something About You (with Rudimental) - Chill Mix,Elderbrook,Something About You (with Rudimental) [Alternate Versions],2021-05-08 08:46:00,2021,5,wuhuspringfield
24672,,Out of Your Mind (feat. Chris Brown),French Montana,Montana,2021-05-08 08:43:00,2021,5,wuhuspringfield
24673,3150b426-5962-4ea0-a8f1-c9a0b8b82a6c,Rain,Azizi Gibson,Backward Books 2,2021-05-08 08:40:00,2021,5,wuhuspringfield
24674,6cc41b19-d016-4874-9fc0-f87c528d7a24,24,Arizona Zervas,24,2021-05-08 08:38:00,2021,5,wuhuspringfield
24675,65175213-3274-4212-9452-c1fa09e94784,Peanut Butter Waffles,Ryan Caraveo,Butterfly Boy,2021-05-08 08:35:00,2021,5,wuhuspringfield
24676,,Don't Kill My High,Lost Kings,Paper Crowns (Deluxe),2021-05-08 08:32:00,2021,5,wuhuspringfield
24677,7a598459-f002-4796-9fd5-5b7ab09c6e89,Morning,Marc E. Bassy,Groovy People,2021-05-08 08:28:00,2021,5,wuhuspringfield
24678,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2021-05-08 08:25:00,2021,5,wuhuspringfield
24679,,kevin and barracuda - interlude,Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:24:00,2021,5,wuhuspringfield
24680,92173acd-8d59-49ee-9d99-48fed4eb40e9,WWIII,Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:23:00,2021,5,wuhuspringfield
24681,edae75dd-c2f6-49f6-b499-be6227719da0,lonely,Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:20:00,2021,5,wuhuspringfield
24682,,all I know (feat. Trippie Redd),Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:18:00,2021,5,wuhuspringfield
24683,,banyan tree - interlude,Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:16:00,2021,5,wuhuspringfield
24684,,my ex's best friend (with blackbear),Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:14:00,2021,5,wuhuspringfield
24685,,forget me too (feat. Halsey),Machine Gun Kelly,Tickets to My Downfall,2021-05-08 08:11:00,2021,5,wuhuspringfield
24686,,love (wip),San Holo,album1,2021-05-07 21:49:00,2021,5,wuhuspringfield
24687,388c5f69-7188-4c3d-8c2f-cd3bc86ddcae,show me,San Holo,album1,2021-05-07 21:43:00,2021,5,wuhuspringfield
24688,,Hold The Line (feat. A R I Z O N A),Avicii,Tim,2021-05-07 21:40:00,2021,5,wuhuspringfield
24689,cb4bcb54-2b57-4eac-aa20-d667329c4ebc,Lost Lately,San Holo,Lost Lately,2021-05-07 21:33:00,2021,5,wuhuspringfield
24690,00cfa951-d03b-4512-9296-ffec8106ed1c,Daisy,Pond,Tasmania,2021-05-07 21:26:00,2021,5,wuhuspringfield
24691,,Never My Love - Remastered Version,The Association,Insight Out,2021-05-07 21:24:00,2021,5,wuhuspringfield
24692,,Magic Moments,Perry Como,Today & Yesterday,2021-05-07 21:21:00,2021,5,wuhuspringfield
24693,,Wipe Out,The Surfaris,Play,2021-05-07 21:19:00,2021,5,wuhuspringfield
24694,27eb8d78-e958-40eb-a2c4-7b7f3d71977d,"Bullwinkle, Pt. II",The Centurians,Surfers' Pajama Party (US Release),2021-05-07 21:16:00,2021,5,wuhuspringfield
24695,545c2c0a-faa9-4323-97b4-ebe49a2cd3c6,Ginza Samba,Vince Guaraldi,From All Sides,2021-05-07 21:11:00,2021,5,wuhuspringfield
24696,,"Theme From ""The Endless Summer""",The Sandals,The Original Soundtrack Music from Bruce Brown's The Endless Summer,2021-05-07 21:08:00,2021,5,wuhuspringfield
24697,,Lisbon Antigua,Nelson Riddle,The Best Of Nelson Riddle,2021-05-07 21:06:00,2021,5,wuhuspringfield
24698,,Ladyfingers,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,2021-05-07 21:03:00,2021,5,wuhuspringfield
24699,,Hang 'Em High,Booker T. & The M.G.'s,Soul Limbo,2021-05-07 20:59:00,2021,5,wuhuspringfield
24700,,The Great Pretender,The Platters,The Platters Golden Hits,2021-05-07 20:56:00,2021,5,wuhuspringfield
24701,,Agua De Beber,Astrud Gilberto,The Astrud Gilberto Album,2021-05-07 20:54:00,2021,5,wuhuspringfield
24702,0bc2f2d9-b6a6-3498-801f-7c8510d70493,Music to Watch Girls By,Al Hirt,Music to Watch Girls By,2021-05-07 20:52:00,2021,5,wuhuspringfield
24703,9e66f0f9-c6ea-4e2f-aee6-e7b2c2ff862f,Call Me,Chris Montez,the more i see you,2021-05-07 20:49:00,2021,5,wuhuspringfield
24704,,Tangerine,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,2021-05-07 20:47:00,2021,5,wuhuspringfield
24705,042ca6ab-2d2a-4af9-8429-df4da385c1c0,Sunday Sermon,Booker T. & the MG's,Stax Profiles: Booker T. & the M.G.'s,2021-05-07 20:43:00,2021,5,wuhuspringfield
24706,,Pipeline,The Chantays,Pipeline,2021-05-07 20:41:00,2021,5,wuhuspringfield
24707,76482d17-ef9d-4aea-ad17-b5a3c944c384,A Taste Of Honey,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,2021-05-07 20:38:00,2021,5,wuhuspringfield
24708,,Hawaii Five-O,The Ventures,Hawaii Five-O,2021-05-07 20:36:00,2021,5,wuhuspringfield
24709,,A Beautiful Friend,Herb Alpert & The Tijuana Brass,The Beat Of The Brass,2021-05-07 20:33:00,2021,5,wuhuspringfield
24710,,Cabaret,Herb Alpert & The Tijuana Brass,The Beat Of The Brass,2021-05-07 20:30:00,2021,5,wuhuspringfield
24711,,Você e Eu,Walter Wanderley,Ultra-Lounge: Organs in Orbit,2021-05-07 20:28:00,2021,5,wuhuspringfield
24712,0c128b59-ca18-4b11-b9cf-d2f4a3bf5f36,Spanish Flea,Herb Alpert & The Tijuana Brass,Going Places,2021-05-07 20:26:00,2021,5,wuhuspringfield
24713,,Mr. Ghost Goes To Town - Remastered,John Buzon Trio,Ultra-Lounge: Organs in Orbit,2021-05-07 20:24:00,2021,5,wuhuspringfield
24714,,The Dating Game,The TV Theme Players,TV Game Show Themes,2021-05-07 20:22:00,2021,5,wuhuspringfield
24715,,Double Dare,Network Music Ensemble,Classic Game Show,2021-05-07 20:20:00,2021,5,wuhuspringfield
24716,,Theme from I Dream of Jeannie,TV Theme Song Library,TV Theme Library - Hit TV Show Themes,2021-05-07 20:19:00,2021,5,wuhuspringfield
24717,,Brazil,Ray Conniff,The Essential Ray Conniff,2021-05-07 20:16:00,2021,5,wuhuspringfield
24718,,Brazil,Ray Conniff,The Essential Ray Conniff,2021-05-07 20:11:00,2021,5,wuhuspringfield
24719,,Double Dare,Network Music Ensemble,Classic Game Show,2021-05-07 20:10:00,2021,5,wuhuspringfield
24720,0c128b59-ca18-4b11-b9cf-d2f4a3bf5f36,Spanish Flea,Herb Alpert & The Tijuana Brass,Going Places,2021-05-07 20:07:00,2021,5,wuhuspringfield
24721,623b7611-08d9-4115-acd6-69f734dd3f24,Happier,Marshmello,Happier,2021-05-07 20:05:00,2021,5,wuhuspringfield
24722,,Dance Monkey,Tones and I,Dance Monkey (Stripped Back) / Dance Monkey,2021-05-07 20:02:00,2021,5,wuhuspringfield
24723,50a9e98c-ec9b-4806-9d2b-4310bbd348d5,Corporate Japan,Birocratic,Beets 4,2021-05-07 19:58:00,2021,5,wuhuspringfield
24724,66fbc8b6-c577-4147-b135-a9ed1e0af874,Rosalie (CH. II),Lewis Del Mar,Rosalie (CH. II),2021-05-07 19:54:00,2021,5,wuhuspringfield
24725,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2021-05-07 19:50:00,2021,5,wuhuspringfield
24726,,BACKBONE,DROELOE,BACKBONE,2021-05-07 19:47:00,2021,5,wuhuspringfield
24727,,One More Song For You,Andrew Applepie,One More Song For You,2021-05-07 19:45:00,2021,5,wuhuspringfield
24728,,dizzy,Joakim Karud,Dizzy Compilation,2021-05-07 19:42:00,2021,5,wuhuspringfield
24729,,Brockoli,Birocratic,Chillhop Essentials Spring 2021,2021-05-07 19:39:00,2021,5,wuhuspringfield
24730,,Know Love - OTR Remix,RKCB,Know Love (OTR Remix),2021-05-07 19:36:00,2021,5,wuhuspringfield
24731,,Bent,Joey Pecoraro,Bent,2021-05-07 19:32:00,2021,5,wuhuspringfield
24732,,Pokemon in NYC,Andrew Applepie,Two Suns,2021-05-07 19:28:00,2021,5,wuhuspringfield
24733,,Hachigaeshi,Riley Lee,Shakuhachi Honkyoku,2021-05-07 19:24:00,2021,5,wuhuspringfield
24734,,Moon Over Tokyo,Hideo Osaka Ensemble,Traditional Music Of The Japanese Geisha,2021-05-07 19:21:00,2021,5,wuhuspringfield
24735,,Autumn Sorrow,Hideo Osaka Ensemble,Traditional Music Of The Japanese Geisha,2021-05-07 19:19:00,2021,5,wuhuspringfield
24736,,Furin (Windchime),Ayako Hotta-Lister,The Japanese Koto,2021-05-07 19:13:00,2021,5,wuhuspringfield
24737,,Chidori No Kyoku,Satomi Saeki And Alcvin Takegawa Ramos,Japanese Traditional Koto And Shakuhachi Music,2021-05-07 19:02:00,2021,5,wuhuspringfield
24738,,Old City,Cyril Baranov,"Japanese Folk: Koto, Taiko Drums...",2021-05-07 18:58:00,2021,5,wuhuspringfield
24739,9d24d697-06c7-4814-b965-0856a89c3d0b,Levitate,The Palms,Levitate,2021-05-07 18:55:00,2021,5,wuhuspringfield
24740,98c4461f-29bf-472c-9a28-63e39bdfa3f3,Yellow,Emmit Fenn,Yellow,2021-05-07 18:51:00,2021,5,wuhuspringfield
24741,4203e3a4-cd1b-44e6-a24e-7db034c4fa82,The Ceiling,Lewis Del Mar,AUGUST,2021-05-07 18:48:00,2021,5,wuhuspringfield
24742,,Bent,Joey Pecoraro,Bent,2021-05-07 18:44:00,2021,5,wuhuspringfield
24743,,No ID,Andrew Applepie,2019,2021-05-07 18:41:00,2021,5,wuhuspringfield
24744,9668a848-7490-4ee6-b13f-810de994e2a1,Awaken,Big Wild,Superdream,2021-05-07 18:38:00,2021,5,wuhuspringfield
24745,6432d726-9ff3-4201-b98c-0cecd7b63b8f,Only Be Me,DROELOE,Only Be Me,2021-05-07 18:34:00,2021,5,wuhuspringfield
24746,4450ee70-6579-4763-b116-42653ad4c772,Milk & Coffee,NoMBe,They Might've Even Loved Me,2021-05-07 18:30:00,2021,5,wuhuspringfield
24747,c64cbf1d-0c3c-4ee9-8bec-3f1913315e5a,Gummy Bears And Sleeping In Alone,Joey Pecoraro,Gummy Bears and Sleeping In Alone,2021-05-07 18:27:00,2021,5,wuhuspringfield
24748,,Moon Rider (feat. Wrabel),Jai Wolf,Moon Rider (feat. Wrabel),2021-05-07 18:24:00,2021,5,wuhuspringfield
24749,,Know Love - OTR Remix,RKCB,Know Love (OTR Remix),2021-05-07 18:20:00,2021,5,wuhuspringfield
24750,,Catch It,Andrew Applepie,Catch It,2021-05-07 18:17:00,2021,5,wuhuspringfield
24751,,One Step Ahead,Engelwood,Hanalei,2021-05-07 18:15:00,2021,5,wuhuspringfield
24752,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2021-05-07 18:12:00,2021,5,wuhuspringfield
24753,,BACKBONE,DROELOE,BACKBONE,2021-05-07 18:09:00,2021,5,wuhuspringfield
24754,4cbcc48c-cf34-472c-814b-86e1d83195e6,Half Awake,Joey Pecoraro,Half Awake,2021-05-07 18:05:00,2021,5,wuhuspringfield
24755,026fe883-b9d1-40be-aebd-675f7d4b7a7c,Sunburn,DROELOE,Sunburn,2021-05-07 18:01:00,2021,5,wuhuspringfield
24756,,that's us,Golden Vessel,that's us,2021-05-07 17:58:00,2021,5,wuhuspringfield
24757,,Hold The Line (feat. A R I Z O N A),Avicii,Tim,2021-05-07 17:56:00,2021,5,wuhuspringfield
24758,,ROCKSTAR (feat. Roddy Ricch),DaBaby,Blame It On Baby,2021-05-07 17:53:00,2021,5,wuhuspringfield
24759,,Don't Kill My High,Lost Kings,Paper Crowns (Deluxe),2021-05-07 17:50:00,2021,5,wuhuspringfield
24760,,LA To London (feat. Gab3),Lil Peep,Everybody's Everything,2021-05-07 17:47:00,2021,5,wuhuspringfield
24761,,Places We Don’t Know - ford. Remix,Kasbo,Places We Don’t Know (ford. Remix),2021-05-07 17:43:00,2021,5,wuhuspringfield
24762,5c995ae2-2e8e-449b-883a-b5ac19a596d6,I want a dog,Hobo Johnson,The Fall of Hobo Johnson,2021-05-07 17:41:00,2021,5,wuhuspringfield
24763,d83b3387-bffa-4b04-aa07-c656477d3843,Downtown,Lilla Vargen,Hold On EP,2021-05-07 17:36:00,2021,5,wuhuspringfield
24764,,Story,Gill Chang,Story,2021-05-07 17:33:00,2021,5,wuhuspringfield
24765,13c2bcd0-04e4-4eef-805e-472e6ac8b5f0,Fast,Juice WRLD,Death Race for Love,2021-05-07 17:30:00,2021,5,wuhuspringfield
24766,,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,Suicidal (Remix) [feat. Juice WRLD],2021-05-07 17:27:00,2021,5,wuhuspringfield
24767,6a6b962b-f69f-45d5-8ed4-37c87df2c389,Hear Me Calling,Juice WRLD,Death Race for Love,2021-05-07 17:24:00,2021,5,wuhuspringfield
24768,00cfa951-d03b-4512-9296-ffec8106ed1c,Daisy,Pond,Tasmania,2021-05-07 17:17:00,2021,5,wuhuspringfield
24769,2767d8ca-c3da-4938-9fa5-116abd3bd9c0,Robbery,Juice WRLD,Death Race for Love,2021-05-07 17:13:00,2021,5,wuhuspringfield
24770,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2021-05-07 17:11:00,2021,5,wuhuspringfield
24771,,Fade Away,The Kid LAROI,Fade Away,2021-05-07 17:08:00,2021,5,wuhuspringfield
24772,e3a7bfb0-6494-49ac-a8d8-de4f47a6f435,Carousel,Aries,WELCOME HOME,2021-05-07 17:06:00,2021,5,wuhuspringfield
24773,12a7f231-b5c3-43a5-acf7-cc23b0b66cc1,SANTA MONICA,Aries,SANTA MONICA,2021-05-07 17:03:00,2021,5,wuhuspringfield
24774,,Fangirl (feat. Gab3),Lil Peep,Everybody's Everything,2021-05-07 17:00:00,2021,5,wuhuspringfield
24775,cb4bcb54-2b57-4eac-aa20-d667329c4ebc,Lost Lately,San Holo,Lost Lately,2021-05-07 16:56:00,2021,5,wuhuspringfield
24776,11ccae46-8a0e-43ef-b6fb-d319b066297c,SAYONARA,Aries,WELCOME HOME,2021-05-07 16:53:00,2021,5,wuhuspringfield
24777,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2021-05-07 16:51:00,2021,5,wuhuspringfield
24778,,Don't Speak,No Doubt,Tragic Kingdom,2021-05-07 16:42:00,2021,5,wuhuspringfield
24779,,More Than Words,Extreme,Extreme II - Pornograffitti,2021-05-07 16:37:00,2021,5,wuhuspringfield
24780,,Every Breath You Take,The Police,Synchronicity (Remastered 2003),2021-05-07 16:32:00,2021,5,wuhuspringfield
24781,,Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),2021-05-07 16:28:00,2021,5,wuhuspringfield
24782,,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",2021-05-07 16:22:00,2021,5,wuhuspringfield
24783,,What's Up?,4 Non Blondes,"Bigger, Better, Faster, More !",2021-05-07 15:04:00,2021,5,wuhuspringfield
24784,e50bc9cf-55d8-4ec4-9c8b-7ced2d49f1e0,Under The Weather,Lil Xtra,Taking Up Space,2021-05-07 12:44:00,2021,5,wuhuspringfield
24785,,WITHOUT YOU - Spotify Singles,The Kid LAROI,Spotify Singles,2021-05-07 12:41:00,2021,5,wuhuspringfield
24786,11857d56-88cb-438d-ac80-6212a9a99438,Please Don't Go,Mike Posner,31 Minutes to Takeoff,2021-05-07 12:38:00,2021,5,wuhuspringfield
24787,0c2147be-dd45-4858-b691-699eeec04d15,Stuck in the Middle,Tai Verdes,Stuck in the Middle,2021-05-07 12:35:00,2021,5,wuhuspringfield
24788,f9b431a2-624d-42d4-9ea6-4ebfc4ef3096,Something Just Like This,The Chainsmokers,Memories...Do Not Open,2021-05-07 12:03:00,2021,5,wuhuspringfield
24789,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2021-05-07 11:35:00,2021,5,wuhuspringfield
24790,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2021-05-07 09:35:00,2021,5,wuhuspringfield
24791,,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,Suicidal (Remix) [feat. Juice WRLD],2021-05-07 09:31:00,2021,5,wuhuspringfield
24792,12a7f231-b5c3-43a5-acf7-cc23b0b66cc1,SANTA MONICA,Aries,SANTA MONICA,2021-05-07 09:28:00,2021,5,wuhuspringfield
24793,,Fangirl (feat. Gab3),Lil Peep,Everybody's Everything,2021-05-07 08:42:00,2021,5,wuhuspringfield
24794,cb4bcb54-2b57-4eac-aa20-d667329c4ebc,Lost Lately,San Holo,Lost Lately,2021-05-07 08:39:00,2021,5,wuhuspringfield
24795,d78fbeb8-bb26-46a2-9a13-8217b2807b35,Lowkey,Ollie,Lowkey,2021-05-07 08:37:00,2021,5,wuhuspringfield
24796,3879c656-e9a0-4b89-a99a-04e94e874571,DITTO,Aries,DITTO,2021-05-07 08:34:00,2021,5,wuhuspringfield
24797,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2021-05-07 08:30:00,2021,5,wuhuspringfield
24798,0dada4c3-2c28-4c0d-a158-54b89e3739c9,Schau mich nicht so an,Lotte,Schau mich nicht so an,2021-05-07 08:27:00,2021,5,wuhuspringfield
24799,,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),2021-05-07 08:22:00,2021,5,wuhuspringfield
24800,,Oh! Darling - Remastered 2009,The Beatles,Abbey Road (Remastered),2021-05-07 08:19:00,2021,5,wuhuspringfield
24801,,WITHOUT YOU - Spotify Singles,The Kid LAROI,Spotify Singles,2021-05-07 06:58:00,2021,5,wuhuspringfield
24802,11857d56-88cb-438d-ac80-6212a9a99438,Please Don't Go,Mike Posner,31 Minutes to Takeoff,2021-05-07 06:54:00,2021,5,wuhuspringfield
24803,0c2147be-dd45-4858-b691-699eeec04d15,Stuck in the Middle,Tai Verdes,Stuck in the Middle,2021-05-07 06:51:00,2021,5,wuhuspringfield
24804,0c2147be-dd45-4858-b691-699eeec04d15,Stuck in the Middle,Tai Verdes,Stuck in the Middle,2021-05-07 06:43:00,2021,5,wuhuspringfield
24805,088ff948-6666-340e-b2fc-96108fb57eec,Epic Holiday,Angels & Airwaves,Love: Album Parts One & Two,2021-05-07 04:59:00,2021,5,wuhuspringfield
24806,05505659-1d1d-3858-b933-477b9f9c1954,9 Crimes,Damien Rice,9,2021-05-06 20:28:00,2021,5,wuhuspringfield
24807,,Wildflower (ft. MOD SUN),Blake Yung,I'm Fine - EP,2021-05-06 19:10:00,2021,5,wuhuspringfield
