,mbid,Song,Artist,Album,Date,Year,Month
509,,Be in Love,BAYNK,Be in Love / Years,2022-11-01 15:38:00,2022,11
510,,1 Chance,BAYNK,ADOLESCENCE,2022-11-01 15:34:00,2022,11
511,,Shatter,BAYNK,Someone's EP II,2022-11-01 14:57:00,2022,11
512,,Want 2,BAYNK,Someone’s EP I,2022-11-01 14:54:00,2022,11
513,,Years,BAYNK,Be in Love / Years,2022-11-01 14:50:00,2022,11
514,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-01 14:47:00,2022,11
515,,Someone,BAYNK,Someone,2022-11-01 14:45:00,2022,11
516,,INT.,BAYNK,Someone’s EP I,2022-11-01 14:43:00,2022,11
517,,Off Limits,BAYNK,Off Limits,2022-11-01 14:41:00,2022,11
518,,Naked,BAYNK,ADOLESCENCE,2022-11-01 14:38:00,2022,11
519,0bcf277e-17dd-4746-a9d1-dee63f5d599e,Poolside,BAYNK,Poolside,2022-11-01 14:33:00,2022,11
520,,TESSELLATE,BAYNK,TESSELLATE,2022-11-01 14:33:00,2022,11
521,0bcf277e-17dd-4746-a9d1-dee63f5d599e,Poolside,BAYNK,Poolside,2022-11-01 14:30:00,2022,11
522,,What You Need,BAYNK,What You Need,2022-11-01 14:26:00,2022,11
523,,How Does It Feel?,BAYNK,ADOLESCENCE,2022-11-01 14:22:00,2022,11
524,,Come Home - Hazey Eyes Remix,BAYNK,Come Home (Remixes),2022-11-01 14:19:00,2022,11
525,,Simmer,BAYNK,Someone's EP II,2022-11-01 14:15:00,2022,11
526,1106a1ed-ba7f-4cde-9e6e-a60ef7e61457,HIGH,BAYNK,HIGH,2022-11-01 14:11:00,2022,11
527,,Mine,BAYNK,ADOLESCENCE,2022-11-01 14:07:00,2022,11
528,,Settle,BAYNK,Settle,2022-11-01 14:04:00,2022,11
529,,DOWN,BAYNK,DOWN,2022-11-01 13:59:00,2022,11
530,2d9f7d22-ec66-416f-b814-13ce0f81aaf8,Find You,BAYNK,Find You,2022-11-01 13:56:00,2022,11
531,,go with u - Louis La Roche Remix,BAYNK,Someone’s EP II X,2022-11-01 13:51:00,2022,11
532,325b18da-a192-4ddb-b1cd-f2bf64f06376,go with u,BAYNK,Someone's EP II,2022-11-01 13:47:00,2022,11
533,,Esther,BAYNK,ADOLESCENCE,2022-11-01 13:44:00,2022,11
534,46721da5-3ec9-4741-a94f-6c92379a68f3,Water,BAYNK,Water,2022-11-01 13:41:00,2022,11
535,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-10-31 22:52:00,2022,10
536,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 22:49:00,2022,10
537,,Naked,BAYNK,ADOLESCENCE,2022-10-31 22:46:00,2022,10
538,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 20:23:00,2022,10
539,,Naked,BAYNK,ADOLESCENCE,2022-10-31 20:20:00,2022,10
540,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 20:04:00,2022,10
541,,go with u - Louis La Roche Remix,BAYNK,Someone’s EP II X,2022-10-31 19:59:00,2022,10
542,325b18da-a192-4ddb-b1cd-f2bf64f06376,go with u,BAYNK,Someone's EP II,2022-10-31 19:55:00,2022,10
543,,Naked,BAYNK,ADOLESCENCE,2022-10-31 19:52:00,2022,10
544,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 17:51:00,2022,10
545,,Naked,BAYNK,ADOLESCENCE,2022-10-31 17:27:00,2022,10
546,,The Flood,Forester,Watercolor,2022-10-31 16:07:00,2022,10
547,,Naked,BAYNK,ADOLESCENCE,2022-10-31 16:03:00,2022,10
548,,Falling Up,MTNMEN,Falling Up,2022-10-31 15:59:00,2022,10
549,4103e25c-6b10-4b29-ae33-0dd8221da4bc,What Falling In Love Is For,Emmit Fenn,What Falling in Love Is For,2022-10-31 15:56:00,2022,10
550,,Where You Are,EMBRZ,Moments,2022-10-31 15:53:00,2022,10
551,,Distant Memories - Otherwise Fine Remix,Attom,Distant Memories (Otherwise Fine Remix),2022-10-31 15:21:00,2022,10
552,,Saint - Shallou Remix,Forester,Saint (Shallou Remix),2022-10-31 15:18:00,2022,10
553,,10X,Gomey,10X,2022-10-31 15:16:00,2022,10
554,,Wide Awake (feat. Charlie Houston),ODESZA,The Last Goodbye,2022-10-31 15:08:00,2022,10
555,,Mean It,Manila Killa,Mean It,2022-10-31 14:48:00,2022,10
556,,"Me, My Girl and All of Our Drugs",CVBZ,"Me, My Girl and All of Our Drugs",2022-10-31 14:45:00,2022,10
557,,Our Place - Alex Baker Remix,Attom,Our Place (Alex Baker Remix),2022-10-31 14:41:00,2022,10
558,,sometimes,Heather Sommer,sometimes,2022-10-31 14:39:00,2022,10
559,,Days That End in Y,Gomey,Days That End in Y,2022-10-31 14:36:00,2022,10
560,,Deep Dive,Forester,Watercolor,2022-10-31 14:27:00,2022,10
561,,First Grade - Super Duper Remix,Max Leone,First Grade (Super Duper Remix),2022-10-31 14:24:00,2022,10
562,,Vessels to You,Super Duper,Vessels to You,2022-10-31 14:22:00,2022,10
563,,Amman,Emmit Fenn,Amman,2022-10-31 14:04:00,2022,10
564,,Ear Candy,Caye,Ear Candy,2022-10-31 14:01:00,2022,10
565,,Sound 4 U X Be Mine,EMBRZ,Sound 4 U X Be Mine,2022-10-31 13:58:00,2022,10
566,,Expectations,Taska Black,Expectations,2022-10-31 13:56:00,2022,10
567,,Waves,Kidswaste,Waves,2022-10-31 13:53:00,2022,10
568,,LOSING YOU,bear bear & friends,LOSING YOU,2022-10-31 13:50:00,2022,10
569,,Captions,Julia Wolf,Captions,2022-10-31 13:49:00,2022,10
570,,WARMTH,Ford.,(The) Evening,2022-10-31 13:46:00,2022,10
571,,Home,Kidswaste,Colors of Your Heart,2022-10-31 13:43:00,2022,10
572,,Someone Else (Keanler Remix),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:40:00,2022,10
573,,Waiting For (with slenderbodies) (GUDFELLA Remix),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:38:00,2022,10
574,,Amnesia (with Nightly) (EMBRZ Remix),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:34:00,2022,10
575,,I Still Need You (Disco Lines Remix),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:32:00,2022,10
576,,Right For You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:29:00,2022,10
577,,I'll Wait for You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:26:00,2022,10
578,,Less Alone (with Quinn XCII),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:23:00,2022,10
579,71827237-94ba-41e2-88a3-4fac27ddd6b4,If That's What You Need,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:20:00,2022,10
580,,Close Your Eyes and Dream of Falling,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:15:00,2022,10
581,,Waiting For (with slenderbodies),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:12:00,2022,10
582,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:09:00,2022,10
583,3ce244cb-b9c9-4c29-a5e3-ade3a694d9a3,I Still Need You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:06:00,2022,10
584,fc0655bc-8615-4dcf-819a-34c35af2e509,Someone Else,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:03:00,2022,10
585,ebd25a0a-739c-42b3-85bf-9edc2a36454d,Oxygen,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 13:00:00,2022,10
586,c5612631-0452-45f9-932d-433c61a8e4b2,All Mine,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 12:57:00,2022,10
587,,I’ll Be Alright (with Stay Over),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 12:53:00,2022,10
588,,Amnesia (with Nightly),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 12:26:00,2022,10
589,,I’ll Be Alright (with Stay Over),AyokAy,Digital Dreamscape (Deluxe),2022-10-31 12:23:00,2022,10
590,b462b0fd-7016-4cde-b775-70ca9455b1a9,Better With You,AyokAy,Digital Dreamscape (Deluxe),2022-10-31 12:20:00,2022,10
591,47a412d8-ed01-4e24-a703-8adae4fd6846,bounty hunter,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-31 01:39:00,2022,10
592,,Falling Slowly,VWILLZ,Falling Slowly,2022-10-31 01:36:00,2022,10
593,,perfect pair,Unodavid,Perfect Pair,2022-10-31 01:34:00,2022,10
594,,Tanaka 2,Joey Valence & Brae,Tanaka 2,2022-10-31 01:34:00,2022,10
595,,sew it up,Oliver Francis,pond scum,2022-10-30 22:56:00,2022,10
596,,mr. sunshine,yxngxr1,mr. sunshine,2022-10-30 22:55:00,2022,10
597,,fmk (with blackbear) - messier,GAYLE,fmk (with blackbear) [messier],2022-10-30 22:51:00,2022,10
598,,Heaven Sent (feat. Wiz Khalifa),Taylor Gang,G Rage,2022-10-30 22:48:00,2022,10
599,,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022-10-30 22:45:00,2022,10
600,,Right For You,AyokAy,Digital Dreamscape (Deluxe),2022-10-30 22:41:00,2022,10
601,,Falling Back,Myrne,Falling Back,2022-10-30 22:36:00,2022,10
602,,Falling Back,Myrne,Falling Back,2022-10-30 22:32:00,2022,10
603,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-10-30 20:28:00,2022,10
604,,potentially fatal,Ty Lorenzo,21,2022-10-30 19:23:00,2022,10
605,,Demonslayer,Elroy,Demonslayer,2022-10-30 19:21:00,2022,10
606,,raze,Ty Lorenzo,raze // lacuna,2022-10-30 19:18:00,2022,10
607,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-30 19:17:00,2022,10
608,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-10-30 18:54:00,2022,10
609,,Options (feat. 24kGoldn),Internet Money,Options (feat. 24kGoldn),2022-10-30 18:46:00,2022,10
610,,Blue,Maj,The Exotic Party,2022-10-30 18:44:00,2022,10
611,24ed7641-bcc6-44d5-9723-9eefa0ac13e5,Tenenbaum,The Paper Kites,States,2022-10-30 18:40:00,2022,10
612,dd85b50d-29c5-4c3f-95e0-b20804f1e301,The Only One,Benny Sings,The Only One,2022-10-30 18:36:00,2022,10
613,,Giving It Up,Rikas,Goodbye Sunshine,2022-10-30 18:32:00,2022,10
614,07c15df8-bde0-41b5-a889-4dbe1912c8bf,Mein Bestes,Wilhelmine,Wind,2022-10-30 18:30:00,2022,10
615,,Down The Line,Alison Wonderland,Down The Line,2022-10-30 18:27:00,2022,10
616,,Old Love,Bob Moses,Old Love / The Silence in Between,2022-10-30 18:23:00,2022,10
617,,ich vermiss dich <3,Revelle,ich vermiss dich <3,2022-10-30 18:21:00,2022,10
618,ed64a915-be8c-485e-89fe-d68da2aedcc9,Mother,Matt Maltese,Mother,2022-10-30 18:18:00,2022,10
619,,Blisters,Dylan,The Greatest Thing I’ll Never Learn,2022-10-30 18:14:00,2022,10
620,,Down The Line,Alison Wonderland,Down The Line,2022-10-30 18:11:00,2022,10
621,,Beautiful Morning,Elderbrook,Beautiful Morning,2022-10-30 18:08:00,2022,10
622,,More To This Life,Max Giesinger,More To This Life,2022-10-30 18:05:00,2022,10
623,,Unwritten,Natasha Bedingfield,Unwritten,2022-10-30 18:01:00,2022,10
624,,fantasize,ericdoa,fantasize,2022-10-30 16:08:00,2022,10
625,37a72217-e2dc-43f9-b8e6-3f4791e430a7,i think you're really cool,Guardin,i think you're really cool,2022-10-30 16:05:00,2022,10
626,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-10-30 16:03:00,2022,10
627,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-10-30 15:57:00,2022,10
628,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-10-30 15:30:00,2022,10
629,0841d456-7493-4555-92ed-f7cbbeac4c31,People Everywhere (Still Alive),Khruangbin,The Universe Smiles Upon You,2022-10-30 14:44:00,2022,10
630,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-30 14:01:00,2022,10
631,,Self Sabotage,MASN,Self Sabotage,2022-10-30 13:59:00,2022,10
632,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-30 13:57:00,2022,10
633,,big,Koi,10&2,2022-10-30 13:55:00,2022,10
634,,lacuna,Ty Lorenzo,raze // lacuna,2022-10-30 00:35:00,2022,10
635,,sequoia,Ty Lorenzo,sequoia,2022-10-30 00:34:00,2022,10
636,,undo,Ty Lorenzo,undo,2022-10-30 00:31:00,2022,10
637,,ARIZONA,Monto,ARIZONA,2022-10-30 00:29:00,2022,10
638,,ifls,Aldn,ifls,2022-10-30 00:21:00,2022,10
639,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-10-30 00:13:00,2022,10
640,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-10-30 00:08:00,2022,10
641,cb50d70f-58c2-4e4e-91fc-d4068ce4e1c5,white ceilings,whiterosemoxie,white ceilings,2022-10-29 19:15:00,2022,10
642,,Amnesia (with Nightly),AyokAy,Digital Dreamscape,2022-10-29 19:15:00,2022,10
643,33a6c01c-1dce-4fd1-8d39-4ec4656a42cc,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-29 19:10:00,2022,10
644,1647ac3c-9e7a-4557-9f00-95e60928e9cd,10 d E A T h b R E a s T ⚄ ⚄,Bon Iver,"22, a Million",2022-10-29 19:06:00,2022,10
645,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, a Million",2022-10-29 18:52:00,2022,10
646,b4299c16-7200-4b96-856f-3f1a7c74affe,Baby Blue,rence,Baby Blue,2022-10-29 18:47:00,2022,10
647,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-29 18:43:00,2022,10
648,ecd2de61-cafc-423e-b288-f52a22481d81,Hoedown Throwdown,Miley Cyrus,Hannah Montana The Movie,2022-10-29 18:15:00,2022,10
649,947aa838-9f78-4596-851e-38d2bf473d42,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,Hannah Montana,2022-10-29 18:13:00,2022,10
650,,"How Far I'll Go - From ""Vaiana""",Alessia Cara,"How Far I\'ll Go (From ""Vaiana"")",2022-10-29 18:10:00,2022,10
651,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-29 18:06:00,2022,10
652,,Self Sabotage,MASN,Self Sabotage,2022-10-29 18:04:00,2022,10
653,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-29 18:02:00,2022,10
654,,big,Koi,10&2,2022-10-29 18:00:00,2022,10
655,12a956ef-1897-4c55-b357-e70ea6a07c66,Towers,Bon Iver,Bon Iver,2022-10-29 15:11:00,2022,10
656,,I Love U - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-29 15:08:00,2022,10
657,,I Hope You Change Your Mind - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-29 15:05:00,2022,10
658,,drive-thru,Nate Good,drive-thru,2022-10-29 15:03:00,2022,10
659,,Heaven Sent (feat. Wiz Khalifa),Taylor Gang,G Rage,2022-10-29 14:57:00,2022,10
660,,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022-10-29 14:53:00,2022,10
661,,Right For You,AyokAy,Digital Dreamscape (Deluxe),2022-10-29 14:50:00,2022,10
662,,miles (feat. Lil Uzi Vert),skaiwater,miles,2022-10-29 14:47:00,2022,10
663,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-10-29 14:44:00,2022,10
664,,Right For You,AyokAy,Digital Dreamscape (Deluxe),2022-10-29 14:41:00,2022,10
665,,FAITHFUL (feat. NLE Choppa),Macklemore,FAITHFUL (feat. NLE Choppa),2022-10-29 14:37:00,2022,10
666,28fcc238-1378-414b-9b84-86fc15292aa2,L$D,A$AP Rocky,AT.LONG.LAST.A$AP,2022-10-29 02:58:00,2022,10
667,,Downtown - Uptempo,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-29 02:52:00,2022,10
668,,Mr. Brightside,The Killers,Hot Fuss,2022-10-29 02:37:00,2022,10
669,bf6f4616-f3cc-4bb7-848e-75e440bd9301,i deserve 2 b alone,Tai Verdes,TV,2022-10-29 02:31:00,2022,10
670,,Imagine You,静的 Static,Ends // Beginnings,2022-10-29 02:27:00,2022,10
671,,tmb,Monty.Pk,tmb,2022-10-29 02:24:00,2022,10
672,de8c5b51-88f0-463d-bb40-77438a634be2,the apathy song,maxime.,whatevernowiscalled,2022-10-29 02:21:00,2022,10
673,,One Night,IceC0ldTre,One Night,2022-10-28 23:28:00,2022,10
674,,WARWICK,Johnny Vice,WARWICK,2022-10-28 22:33:00,2022,10
675,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-28 22:12:00,2022,10
676,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-28 20:10:00,2022,10
677,,I Love U - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-28 18:48:00,2022,10
678,,I Hope You Change Your Mind - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-28 18:21:00,2022,10
679,,You Should Text Me More Often,Andrew Applepie,You Should Text Me More Often,2022-10-28 18:18:00,2022,10
680,42237d26-8d4f-4805-a7f5-4bb42f95dd3c,heal,50landing,growing pains,2022-10-28 18:12:00,2022,10
681,,missing us,Valera,missing us,2022-10-28 18:07:00,2022,10
682,37a72217-e2dc-43f9-b8e6-3f4791e430a7,i think you're really cool,Guardin,i think you're really cool,2022-10-28 16:22:00,2022,10
683,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-28 16:20:00,2022,10
684,,Self Sabotage,MASN,Self Sabotage,2022-10-28 16:16:00,2022,10
685,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-28 16:14:00,2022,10
686,,big,Koi,10&2,2022-10-28 16:12:00,2022,10
687,,Imagine You,静的 Static,Ends // Beginnings,2022-10-28 15:56:00,2022,10
688,,missing us,Valera,missing us,2022-10-28 15:54:00,2022,10
689,,crush,静的 Static,a never ending story,2022-10-28 15:51:00,2022,10
690,,Imagine You,静的 Static,Ends // Beginnings,2022-10-28 15:47:00,2022,10
691,37a72217-e2dc-43f9-b8e6-3f4791e430a7,i think you're really cool,Guardin,i think you're really cool,2022-10-28 15:26:00,2022,10
692,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-28 15:24:00,2022,10
693,,Self Sabotage,MASN,Self Sabotage,2022-10-28 15:20:00,2022,10
694,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-28 15:18:00,2022,10
695,,big,Koi,10&2,2022-10-28 15:16:00,2022,10
696,bf6f4616-f3cc-4bb7-848e-75e440bd9301,i deserve 2 b alone,Tai Verdes,TV,2022-10-28 15:05:00,2022,10
697,,Close the Door,Weston Estate,Close the Door,2022-10-28 15:04:00,2022,10
698,,re:birth,50landing,re:birth,2022-10-28 15:00:00,2022,10
699,42237d26-8d4f-4805-a7f5-4bb42f95dd3c,heal,50landing,growing pains,2022-10-28 14:57:00,2022,10
700,,missing us,Valera,missing us,2022-10-28 14:52:00,2022,10
701,,crush,静的 Static,a never ending story,2022-10-28 14:50:00,2022,10
702,,Imagine You,静的 Static,Ends // Beginnings,2022-10-28 14:46:00,2022,10
703,,tmb,Monty.Pk,tmb,2022-10-28 14:44:00,2022,10
704,de8c5b51-88f0-463d-bb40-77438a634be2,the apathy song,maxime.,whatevernowiscalled,2022-10-28 14:41:00,2022,10
705,,fuck this town,Glaive,fuck this town,2022-10-28 14:38:00,2022,10
706,,fantasize,ericdoa,fantasize,2022-10-28 14:36:00,2022,10
707,de8c5b51-88f0-463d-bb40-77438a634be2,the apathy song,maxime.,whatevernowiscalled,2022-10-28 14:11:00,2022,10
708,,fantasize,ericdoa,fantasize,2022-10-28 13:48:00,2022,10
709,37a72217-e2dc-43f9-b8e6-3f4791e430a7,i think you're really cool,Guardin,i think you're really cool,2022-10-28 13:46:00,2022,10
710,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-28 13:43:00,2022,10
711,,Self Sabotage,MASN,Self Sabotage,2022-10-28 13:40:00,2022,10
712,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-28 13:37:00,2022,10
713,,big,Koi,10&2,2022-10-28 13:35:00,2022,10
714,002dd514-f96a-4832-b226-d52827aa6504,Anchor,Novo Amor,Bathing Beach,2022-10-28 02:26:00,2022,10
715,,Downtown - A Capella,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-28 02:02:00,2022,10
716,,I Hope You Change Your Mind - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-27 02:14:00,2022,10
717,522b2b7d-fb6d-47e9-9617-67afd0531757,All of the Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2022-10-27 01:52:00,2022,10
718,e441f024-f2a9-4cfb-a24e-d79e567f5434,Flashing Lights,Kanye West,Graduation,2022-10-27 01:48:00,2022,10
719,,Ghost Town,Kanye West,ye,2022-10-27 01:44:00,2022,10
720,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-10-26 22:30:00,2022,10
721,de8c5b51-88f0-463d-bb40-77438a634be2,the apathy song,maxime.,whatevernowiscalled,2022-10-26 22:07:00,2022,10
722,,fuck this town,Glaive,fuck this town,2022-10-26 22:05:00,2022,10
723,,fantasize,ericdoa,fantasize,2022-10-26 22:03:00,2022,10
724,37a72217-e2dc-43f9-b8e6-3f4791e430a7,i think you're really cool,Guardin,i think you're really cool,2022-10-26 22:00:00,2022,10
725,,More Than Life (Feat. Glaive),Machine Gun Kelly,mainstream sellout (life in pink deluxe),2022-10-26 21:57:00,2022,10
726,,Self Sabotage,MASN,Self Sabotage,2022-10-26 21:54:00,2022,10
727,1c450a67-380e-4c39-af33-60bd270c9e1a,SAME ENERGY,The Kid LAROI,F*CK LOVE 3: OVER YOU,2022-10-26 21:53:00,2022,10
728,,big,Koi,10&2,2022-10-26 21:51:00,2022,10
729,2d4b5b7b-228a-447a-b003-0a2bce714c3d,Freak,Doja Cat,Freak,2022-10-26 21:35:00,2022,10
730,,Magic in the Hamptons (feat. Lil Yachty),Social House,Magic In The Hamptons (feat. Lil Yachty),2022-10-26 21:32:00,2022,10
731,,drive-thru,Nate Good,drive-thru,2022-10-26 20:25:00,2022,10
732,d94bd204-bf00-49c3-bc22-d7c9335d83da,Asos Model Crush,dné,"These Semi Feelings, They Are Everywhere",2022-10-26 20:23:00,2022,10
733,,Ghost Town,Kanye West,ye,2022-10-26 20:20:00,2022,10
734,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 20:16:00,2022,10
735,32c7031f-84f9-43ba-8111-9012e54fd12f,ghost boy,Lil Peep,Everybody's Everything,2022-10-26 18:49:00,2022,10
736,,Fangirl (feat. Gab3),Lil Peep,Everybody's Everything,2022-10-26 18:47:00,2022,10
737,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-10-26 18:45:00,2022,10
738,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-10-26 18:42:00,2022,10
739,,Still Feel It All,Maro,it's OK,2022-10-26 18:39:00,2022,10
740,aac728df-c89c-42cd-87f5-7e9ff86c2491,Burn It All,The Dean's List,The Drive-in,2022-10-26 18:35:00,2022,10
741,,Shaded In (feat. Jordan Léser) - Common Tiger Remix,Filous,Shaded In (feat. Jordan Léser) [Remixes],2022-10-26 18:33:00,2022,10
742,,re:Stacks,Bon Iver,"For Emma, Forever Ago",2022-10-26 18:26:00,2022,10
743,,Stay,Chet Porter,Stay,2022-10-26 18:22:00,2022,10
744,f2dfff1e-903b-4817-955a-26798fd84104,The Overlook,Koresma,The Overlook,2022-10-26 18:20:00,2022,10
745,,Shaded In (feat. Jordan Léser) - Common Tiger Remix,Filous,Shaded In (feat. Jordan Léser) [Remixes],2022-10-26 18:20:00,2022,10
746,f2dfff1e-903b-4817-955a-26798fd84104,The Overlook,Koresma,The Overlook,2022-10-26 18:16:00,2022,10
747,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 17:12:00,2022,10
748,,Ghost Town,Kanye West,ye,2022-10-26 16:39:00,2022,10
749,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 16:37:00,2022,10
750,,Ghost Town,Kanye West,ye,2022-10-26 16:32:00,2022,10
751,d94bd204-bf00-49c3-bc22-d7c9335d83da,Asos Model Crush,dné,"These Semi Feelings, They Are Everywhere",2022-10-26 16:31:00,2022,10
752,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 16:28:00,2022,10
753,d94bd204-bf00-49c3-bc22-d7c9335d83da,Asos Model Crush,dné,"These Semi Feelings, They Are Everywhere",2022-10-26 15:29:00,2022,10
754,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 15:26:00,2022,10
755,9a18653d-0024-4a0f-aae0-18572d96464e,I Feel Alive,Duskus,In Retrospect,2022-10-26 15:12:00,2022,10
756,,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-26 14:38:00,2022,10
757,,If You Don't Like the Story Write Your Own,Witt Lowry,If You Don't Like the Story Write Your Own,2022-10-26 14:34:00,2022,10
758,12a956ef-1897-4c55-b357-e70ea6a07c66,Towers,Bon Iver,Bon Iver,2022-10-26 14:09:00,2022,10
759,,I Love U - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-26 14:06:00,2022,10
760,,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-26 14:03:00,2022,10
761,,I Love U - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-26 14:01:00,2022,10
762,,I Hope You Change Your Mind - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-26 13:58:00,2022,10
763,c72ad58e-94c2-45fc-b4eb-ed0099c9a60c,ghost town (voice memo),chloe george,ghost town (voice memo),2022-10-26 13:55:00,2022,10
764,,Relaksohuni,Qetesia,Relaksohuni,2022-10-26 03:57:00,2022,10
