,mbid,Song,Artist,Album,Date,Year,Month
1237,095dde4c-31ab-4b1a-afd6-285995d8a62b,666 ʇ,Bon Iver,"22, A Million",2022-09-23 21:22:00,2022,9
1238,876d409c-7abb-4d7b-9fdf-200c1d114173,715 - CR∑∑KS,Bon Iver,"22, A Million",2022-09-23 21:20:00,2022,9
1239,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-23 21:16:00,2022,9
1240,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-23 21:12:00,2022,9
1241,,Begin (feat. Wales),Shallou,All Becomes Okay,2022-09-23 21:03:00,2022,9
1242,2963897c-9669-4fda-ad9f-f269e1f1740c,Fruit&Sun,Ford.,The Color of Nothing,2022-09-23 21:00:00,2022,9
1243,,Parnassus,Knapsack,Bend,2022-09-23 20:56:00,2022,9
1244,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-09-23 20:53:00,2022,9
1245,,i don't feel anything anymore,San Holo,bb u ok? Deluxe,2022-09-23 20:46:00,2022,9
1246,,Indica Badu,Logic,Bobby Tarantino II,2022-09-23 20:43:00,2022,9
1247,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-23 20:38:00,2022,9
1248,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-23 20:12:00,2022,9
1249,,Begin (feat. Wales),Shallou,All Becomes Okay,2022-09-23 19:46:00,2022,9
1250,,Phase,Trille,Phase,2022-09-23 19:43:00,2022,9
1251,,Phase,Trille,Phase,2022-09-23 19:03:00,2022,9
1252,9fe7e6b0-4792-4f98-b0c4-111d65f3fd9f,Fly Away,Tones and I,Welcome To The Madhouse,2022-09-23 18:58:00,2022,9
1253,,To Say,Censthetic,To Say,2022-09-23 17:58:00,2022,9
1254,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-23 16:56:00,2022,9
1255,,Garden Shed (feat. Estelle),"Tyler, the Creator",Flower Boy,2022-09-23 16:53:00,2022,9
1256,,Indica Badu,Logic,Bobby Tarantino II,2022-09-23 16:53:00,2022,9
1257,,Indica Badu,Logic,Bobby Tarantino II,2022-09-23 16:48:00,2022,9
1258,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-23 16:44:00,2022,9
1259,,To Say,Censthetic,To Say,2022-09-23 16:42:00,2022,9
1260,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-23 13:11:00,2022,9
1261,011e6a3e-9f37-43cc-ae76-358188cc0f97,Satellite,Khalid,Satellite,2022-09-23 12:38:00,2022,9
1262,da22bb89-d55c-4800-b097-c8e1758e0b2f,Silence,Marshmello,Silence,2022-09-22 23:41:00,2022,9
1263,011e6a3e-9f37-43cc-ae76-358188cc0f97,Satellite,Khalid,Satellite,2022-09-22 22:51:00,2022,9
1264,,Weekend,Lofi Best Music,Weekend,2022-09-22 22:49:00,2022,9
1265,,Sunrise Coffee,Sbeady,Sunrise Coffee,2022-09-22 22:47:00,2022,9
1266,,Wonderful Colors,Phemb,Wonderful Colors,2022-09-22 22:45:00,2022,9
1267,,Don't Worry,Dopeman,Unspeakable Notes,2022-09-22 22:44:00,2022,9
1268,,Sandie,Mark Purpose,Miniatures,2022-09-22 22:43:00,2022,9
1269,,penelope,saturn and the hula hoops,penelope,2022-09-22 22:41:00,2022,9
1270,,Fantasy,Lofi Best Music,Fantasy,2022-09-22 22:39:00,2022,9
1271,,Notes,Jerry Of Everything,Notes,2022-09-22 22:38:00,2022,9
1272,,After the Rain,Phemb,After The Rain,2022-09-22 22:36:00,2022,9
1273,,Skevoria,Akiko Ansley,Skevoria,2022-09-22 22:34:00,2022,9
1274,,Julia Smokes,Amaury Laurent Bernier,Das Leben Vor Mir (Original Motion Picture Soundtrack),2022-09-22 22:32:00,2022,9
1275,,good bug,saturn and the hula hoops,good bug,2022-09-22 22:31:00,2022,9
1276,,Deep Dive,Lofi Best Music,Deep Dive,2022-09-22 22:29:00,2022,9
1277,,Counting Stars,Franko Keys,Counting Stars,2022-09-22 22:27:00,2022,9
1278,,Back For Someone,Red Powder,Back For Someone,2022-09-22 22:25:00,2022,9
1279,,Golden Thoughts,RawResonance,Golden Thoughts,2022-09-22 22:24:00,2022,9
1280,,Chilled Capsule,MYR,Dreamy Roots,2022-09-22 22:22:00,2022,9
1281,,The Bedroom,Amaury Laurent Bernier,Das Leben Vor Mir (Original Motion Picture Soundtrack),2022-09-22 22:21:00,2022,9
1282,,Once In A Blue Moon,jiabeats,Tones Below The Meadow,2022-09-22 22:19:00,2022,9
1283,,moonlight,[zoethecat],moonlight,2022-09-22 22:16:00,2022,9
1284,,Old Friends,Red Powder,Old Friends,2022-09-22 22:14:00,2022,9
1285,,Illusions,D3v0n,Words,2022-09-22 22:12:00,2022,9
1286,,or,wavcrush,happy nest,2022-09-22 22:10:00,2022,9
1287,,Hope I See You Again,Five Rivers,A Love Like Yours,2022-09-22 22:09:00,2022,9
1288,,Ice and Cold,Floating Blue,Ice And Cold,2022-09-22 22:07:00,2022,9
1289,,This is Nice,Staple Don,Somewhere Nice,2022-09-22 22:03:00,2022,9
1290,,Relax Anarchy,Chill Panda Music,Chill Vibes for Relaxing,2022-09-22 22:02:00,2022,9
1291,,daffodil,saturn and the hula hoops,daffodil,2022-09-22 22:01:00,2022,9
1292,,randin 21,Censthetic,randin 21,2022-09-22 21:57:00,2022,9
1293,,To Say,Censthetic,To Say,2022-09-22 21:55:00,2022,9
1294,,randin 21,Censthetic,randin 21,2022-09-22 21:51:00,2022,9
1295,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-22 21:46:00,2022,9
1296,,Khá Bảnh lofi dạy đàn em,Censthetic,Khá Bảnh lofi dạy đàn em,2022-09-22 21:46:00,2022,9
1297,,Khá Bảnh lofi dạy đàn em,Censthetic,Khá Bảnh lofi dạy đàn em,2022-09-22 21:44:00,2022,9
1298,,Casually Walking Around the Mall,Censthetic,Casually Walking Around the Mall,2022-09-22 21:41:00,2022,9
1299,,not like every normal sunny day!,Censthetic,not like every normal sunny day!,2022-09-22 21:39:00,2022,9
1300,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-22 21:35:00,2022,9
1301,,Garden Shed (feat. Estelle),"Tyler, the Creator",Flower Boy,2022-09-22 21:31:00,2022,9
1302,,Indica Badu,Logic,Bobby Tarantino II,2022-09-22 21:27:00,2022,9
1303,,To Say,Censthetic,To Say,2022-09-22 21:25:00,2022,9
1304,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-22 21:21:00,2022,9
1305,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-22 21:00:00,2022,9
1306,,Garden Shed (feat. Estelle),"Tyler, the Creator",Flower Boy,2022-09-22 20:56:00,2022,9
1307,,Indica Badu,Logic,Bobby Tarantino II,2022-09-22 20:51:00,2022,9
1308,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-22 20:36:00,2022,9
1309,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-22 20:28:00,2022,9
1310,,To Say,Censthetic,To Say,2022-09-22 20:26:00,2022,9
1311,,Carefree,RAC,BOY,2022-09-22 20:25:00,2022,9
1312,,Garden Shed (feat. Estelle),"Tyler, the Creator",Flower Boy,2022-09-22 20:21:00,2022,9
1313,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-09-22 20:16:00,2022,9
1314,,To Say,Censthetic,To Say,2022-09-22 20:12:00,2022,9
1315,,i'd do it all for you,Tyler Showers,truelove,2022-09-22 19:44:00,2022,9
1316,,gretchen,emune,1993,2022-09-22 19:40:00,2022,9
1317,f18b4190-f303-4fba-b665-c5a3ab5d5bc9,a little bit colder,stream_error,Stream_error,2022-09-22 19:39:00,2022,9
1318,,Is It Too Late for Me,Beowülf,Is It Too Late for Me,2022-09-22 19:37:00,2022,9
1319,,"a way to be loved, a little more",stream_error,last fall blues,2022-09-22 19:33:00,2022,9
1320,18e307f6-0884-462e-9c54-a4c01572eff9,KIDS ON MOLLY,Aries,kids on molly,2022-09-22 18:59:00,2022,9
1321,,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Luv Is Rage 2,2022-09-22 18:55:00,2022,9
1322,,Racer++,Elroy,Demonslayer,2022-09-22 18:52:00,2022,9
1323,080cd246-9e99-3a0c-81b2-9becff521eb1,Young Blood,The Naked and Famous,"Passive Me, Aggressive You",2022-09-22 18:48:00,2022,9
1324,12a7f231-b5c3-43a5-acf7-cc23b0b66cc1,SANTA MONICA,Aries,WELCOME HOME,2022-09-22 18:45:00,2022,9
1325,e3a7bfb0-6494-49ac-a8d8-de4f47a6f435,Carousel,Aries,WELCOME HOME,2022-09-22 18:42:00,2022,9
1326,622313eb-bc62-472b-8cec-138d85f47b5a,upside down,"nothing,nowhere.",Trauma Factory,2022-09-22 18:38:00,2022,9
1327,,Strawberry Huracan,MASN,Strawberry Huracan,2022-09-22 18:35:00,2022,9
1328,,Drifting,Pretty Pacc,Drifting,2022-09-22 18:32:00,2022,9
1329,97f3a2f8-c1e2-4c2b-aea2-655483228d13,DEITY,Aries,WELCOME HOME,2022-09-22 18:29:00,2022,9
1330,8ec49db4-9039-435c-a2b3-c59e74c64877,BAD NEWS,Aries,WELCOME HOME,2022-09-22 18:27:00,2022,9
1331,33a6c01c-1dce-4fd1-8d39-4ec4656a42cc,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-22 18:24:00,2022,9
1332,57da7af3-156a-4f31-a3bd-31a37a6f5676,RIDING,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-22 18:22:00,2022,9
1333,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-22 18:18:00,2022,9
1334,9e20b89f-8c12-4599-90d3-f86d0383c87d,ETA,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-22 18:13:00,2022,9
1335,,That's That,MF DOOM,Born Like This,2022-09-22 18:11:00,2022,9
1336,02a4b4ec-38c7-45c9-85fa-d003ee69f4f5,Dark Fantasy,Kanye West,My Beautiful Dark Twisted Fantasy,2022-09-22 18:06:00,2022,9
1337,4570aa4d-8e48-43c0-bc1a-63085505ab31,Mo Bamba,Sheck Wes,Mudboy,2022-09-22 17:56:00,2022,9
1338,,Freestyle Réseaux #1,RAC,Freestyle Réseaux #1,2022-09-22 14:16:00,2022,9
1339,,space,yaeow,space,2022-09-22 14:02:00,2022,9
1340,2540e482-69b8-4edc-8a18-f8de07e2f5fd,Gli ultimi romantici,Eros Ramazzotti,BATTITO INFINITO,2022-09-22 13:58:00,2022,9
1341,,Save Me (feat. Kiddo A.I.),Lost Kings,Save Me (feat. Kiddo A.I.),2022-09-22 13:55:00,2022,9
1342,,asphalt meadows,Death Cab for Cutie,Asphalt Meadows,2022-09-22 13:51:00,2022,9
1343,,Watercolor,Forester,Watercolor,2022-09-22 13:50:00,2022,9
1344,,Cambria,Forester,Watercolor,2022-09-22 13:29:00,2022,9
1345,,Saint,Forester,Watercolor,2022-09-22 13:25:00,2022,9
1346,,Heart,Forester,Watercolor,2022-09-22 13:21:00,2022,9
1347,39e917e9-89d6-4e56-92e6-19d0bbe37d74,Symphony,Forester,Watercolor,2022-09-22 13:17:00,2022,9
1348,,To Feel Alive,Forester,Watercolor,2022-09-22 13:14:00,2022,9
1349,,Hourglass,Forester,Watercolor,2022-09-22 13:09:00,2022,9
1350,,Doja,Central Cee,Doja,2022-09-22 12:13:00,2022,9
1351,5d0cdabc-f451-4dda-b91e-eb601db4c478,Hello Sun,Joey Pecoraro,Sea Monster,2022-09-22 01:09:00,2022,9
1352,,33 “GOD”,Bon Iver,"22, A Million",2022-09-22 00:38:00,2022,9
1353,,Venus in Furs,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,2022-09-22 00:32:00,2022,9
1354,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-22 00:29:00,2022,9
1355,0883ed0d-de72-448f-b493-46316e089fc4,Faith,Bon Iver,"i,i",2022-09-21 22:07:00,2022,9
1356,2540ff1d-8c23-4e0b-8718-41291fe83e87,U (Man Like),Bon Iver,"i,i",2022-09-21 22:05:00,2022,9
1357,5f2e0e05-821c-42a4-8743-9d16bbdac4e7,Sh'Diah,Bon Iver,"i,i",2022-09-21 22:01:00,2022,9
1358,81367886-3a84-4907-a356-dc7ecadfde82,"Holyfields,",Bon Iver,"i,i",2022-09-21 21:58:00,2022,9
1359,0a0c72ef-22b2-4ec5-8ebe-88d02aaf41ff,"Hey, Ma",Bon Iver,"i,i",2022-09-21 21:54:00,2022,9
1360,2773a2f0-739f-4448-aa16-601b569bae7a,Salem,Bon Iver,"i,i",2022-09-21 21:50:00,2022,9
1361,023dd89c-2bc4-4fb5-8fff-636869318b24,Soul Food,Logic,Under Pressure (Deluxe),2022-09-21 21:46:00,2022,9
1362,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-21 21:46:00,2022,9
1363,,CAROUSEL,Travis Scott,ASTROWORLD,2022-09-21 21:31:00,2022,9
1364,,whitegold,whiterosemoxie,whitegold,2022-09-21 21:28:00,2022,9
1365,,33 “GOD”,Bon Iver,"22, A Million",2022-09-21 21:25:00,2022,9
1366,,Next To You,John Vincent III,Songs from the Valley,2022-09-21 21:00:00,2022,9
1367,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-09-21 20:56:00,2022,9
1368,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-21 20:50:00,2022,9
1369,,Heroin,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,2022-09-21 19:58:00,2022,9
1370,,Venus in Furs,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,2022-09-21 19:52:00,2022,9
1371,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-21 19:49:00,2022,9
1372,,Protection,Arush Mandal,Pilgrimage,2022-09-21 16:36:00,2022,9
1373,,Relaksohuni,Qetesia,Relaksohuni,2022-09-21 16:33:00,2022,9
1374,,Going Back,Koby Laver,Going Back,2022-09-21 16:29:00,2022,9
1375,,Hush,Yonatan Awate,Hush,2022-09-21 16:26:00,2022,9
1376,,Illustratosphere,Anna Nueva,Illustratosphere,2022-09-21 16:23:00,2022,9
1377,,Wanderstar,Amel Scott,Aphelion,2022-09-21 16:20:00,2022,9
1378,,Hesperus,Rosa Løvstrøm,Hesperus,2022-09-21 16:17:00,2022,9
1379,,I et andet liv,Minik Knudsen,I et andet liv,2022-09-21 16:14:00,2022,9
1380,,Herinneringen,Sohn Aelia,Herinneringen,2022-09-21 16:11:00,2022,9
1381,,Aurora,Stephanie Hawk,Aurora,2022-09-21 16:07:00,2022,9
1382,,Quiet Times,Dan Maus,Quiet Times,2022-09-21 16:05:00,2022,9
1383,,HOSTAGE,The Noise Unheard,HOSTAGE,2022-09-21 16:03:00,2022,9
1384,,Call Me When You're Lonely,Huey Mack,Call Me When You're Lonely,2022-09-21 16:01:00,2022,9
1385,,Nobody,Bryce Vine,Nobody,2022-09-21 15:59:00,2022,9
1386,,Arizona,Nate Good,Arizona,2022-09-21 15:57:00,2022,9
1387,,YAMI YUGI MOTO,Khary,YAMI YUGI MOTO,2022-09-21 15:55:00,2022,9
1388,1628c646-abe7-45fb-a7d2-e9d047f415fa,GOOD DAY,Mike.,good day,2022-09-21 15:52:00,2022,9
1389,,ADDICTION,Luke Christopher,ADDICTION,2022-09-21 15:49:00,2022,9
1390,,Cellphone,Promoting Sounds,Cellphone,2022-09-21 15:46:00,2022,9
1391,,Cool Down,Chiddy Bang,Cool Down,2022-09-21 15:43:00,2022,9
1392,07820c4a-e4f6-4ad6-a62a-4230163b50a8,A-O-K,Tai Verdes,TV,2022-09-21 13:29:00,2022,9
1393,,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),2022-09-21 13:25:00,2022,9
1394,1b1aa9bc-6f5f-43a6-9a0d-363a5173aa50,3 Nights,Dominic Fike,"Don't Forget About Me, Demos",2022-09-21 13:22:00,2022,9
1395,142aed2a-11a9-470a-a572-1e834d73b637,Saturday Sun,Vance Joy,Nation of Two,2022-09-21 13:18:00,2022,9
1396,,Indieedgycool,GAYLE,fmk (with blackbear),2022-09-21 13:01:00,2022,9
1397,,fmk (with blackbear),GAYLE,fmk (with blackbear),2022-09-21 12:45:00,2022,9
1398,,I Am Loving Awareness,East Forest,Ram Dass,2022-09-21 04:03:00,2022,9
1399,,Parnassus,Knapsack,Bend,2022-09-21 03:59:00,2022,9
1400,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-09-21 03:56:00,2022,9
1401,0fd30fba-47ad-4c33-8dd2-b94212476ab0,ORNAMENT,"nothing,nowhere.",ORNAMENT,2022-09-21 03:21:00,2022,9
1402,d00083b0-2043-45b3-a3fe-753754067e3a,Moon River,Frank Ocean,Moon River,2022-09-21 02:57:00,2022,9
1403,876d409c-7abb-4d7b-9fdf-200c1d114173,715 - CR∑∑KS,Bon Iver,"22, A Million",2022-09-21 02:52:00,2022,9
1404,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-21 02:49:00,2022,9
1405,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, A Million",2022-09-21 01:13:00,2022,9
1406,,Kung Fu Fighting,CeeLo Green,Kung Fu Fighting,2022-09-21 00:48:00,2022,9
1407,0d065703-25a2-4bbf-b359-29b6cda992fc,Music To My Soul,CeeLo Green,Heart Blanche,2022-09-21 00:22:00,2022,9
1408,100a84aa-cda8-3be1-82c9-0e922ab18186,Going On,Gnarls Barkley,The Odd Couple,2022-09-21 00:19:00,2022,9
1409,2773a2f0-739f-4448-aa16-601b569bae7a,Salem,Bon Iver,"i,i",2022-09-21 00:15:00,2022,9
1410,5f2e0e05-821c-42a4-8743-9d16bbdac4e7,Sh'Diah,Bon Iver,"i,i",2022-09-21 00:11:00,2022,9
1411,0883ed0d-de72-448f-b493-46316e089fc4,Faith,Bon Iver,"i,i",2022-09-21 00:07:00,2022,9
1412,9709a371-8573-42c1-86c1-1a2c75a484c6,Marion,Bon Iver,"i,i",2022-09-21 00:05:00,2022,9
1413,2540ff1d-8c23-4e0b-8718-41291fe83e87,U (Man Like),Bon Iver,"i,i",2022-09-21 00:02:00,2022,9
1414,81367886-3a84-4907-a356-dc7ecadfde82,"Holyfields,",Bon Iver,"i,i",2022-09-20 23:59:00,2022,9
1415,13346ccc-92de-40c0-a509-0683ca163d92,Naeem,Bon Iver,"i,i",2022-09-20 23:55:00,2022,9
1416,b23a28f9-4658-4f1d-99d9-6ce2afed3a27,RABi,Bon Iver,"i,i",2022-09-20 23:51:00,2022,9
1417,0a0c72ef-22b2-4ec5-8ebe-88d02aaf41ff,"Hey, Ma",Bon Iver,"i,i",2022-09-20 23:48:00,2022,9
1418,3a9af961-2cd1-4938-915c-4ffc46b82382,Jelmore,Bon Iver,"i,i",2022-09-20 23:45:00,2022,9
1419,d52154da-452f-424d-a32c-18552d6dde14,We,Bon Iver,"i,i",2022-09-20 23:43:00,2022,9
1420,5167cd47-1008-443d-b907-483bc1700792,Yi,Bon Iver,"i,i",2022-09-20 23:42:00,2022,9
1421,b23a28f9-4658-4f1d-99d9-6ce2afed3a27,RABi,Bon Iver,"i,i",2022-09-20 21:46:00,2022,9
1422,5f2e0e05-821c-42a4-8743-9d16bbdac4e7,Sh'Diah,Bon Iver,"i,i",2022-09-20 21:42:00,2022,9
1423,2773a2f0-739f-4448-aa16-601b569bae7a,Salem,Bon Iver,"i,i",2022-09-20 21:38:00,2022,9
1424,9709a371-8573-42c1-86c1-1a2c75a484c6,Marion,Bon Iver,"i,i",2022-09-20 21:36:00,2022,9
1425,0883ed0d-de72-448f-b493-46316e089fc4,Faith,Bon Iver,"i,i",2022-09-20 21:32:00,2022,9
1426,3a9af961-2cd1-4938-915c-4ffc46b82382,Jelmore,Bon Iver,"i,i",2022-09-20 21:30:00,2022,9
1427,13346ccc-92de-40c0-a509-0683ca163d92,Naeem,Bon Iver,"i,i",2022-09-20 21:26:00,2022,9
1428,2540ff1d-8c23-4e0b-8718-41291fe83e87,U (Man Like),Bon Iver,"i,i",2022-09-20 21:23:00,2022,9
1429,0a0c72ef-22b2-4ec5-8ebe-88d02aaf41ff,"Hey, Ma",Bon Iver,"i,i",2022-09-20 21:21:00,2022,9
1430,81367886-3a84-4907-a356-dc7ecadfde82,"Holyfields,",Bon Iver,"i,i",2022-09-20 21:17:00,2022,9
1431,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-09-20 21:12:00,2022,9
1432,5167cd47-1008-443d-b907-483bc1700792,Yi,Bon Iver,"i,i",2022-09-20 21:11:00,2022,9
1433,,33 “GOD”,Bon Iver,"22, A Million",2022-09-20 21:08:00,2022,9
1434,,Strange Love - Single Edit,Cautious Clay,Strange Love - Single Edit,2022-09-20 19:38:00,2022,9
1435,,Touché,Lou Phelps,Touché,2022-09-20 16:36:00,2022,9
1436,,A Bar About a Bar,Chance the Rapper,A Bar About a Bar,2022-09-20 16:35:00,2022,9
1437,2ec4d025-6ac4-4b75-a1ba-a0fbc6dbfe90,Pomegranate,KOTA The Friend,"Lyrics to GO, Vol. 2",2022-09-20 16:33:00,2022,9
1438,,Psychedelic Views (feat. IDK),Sad Night Dynamite,Psychedelic Views (feat. IDK),2022-09-20 16:28:00,2022,9
1439,,Off The Drugs,Tobi,Off The Drugs,2022-09-20 16:25:00,2022,9
1440,,WASTE NO TIME,AJRadico,WASTE NO TIME,2022-09-20 16:22:00,2022,9
1441,,NASCAR,Angelo Mota,NASCAR,2022-09-20 16:19:00,2022,9
1442,,terms (feat. Dominic Fike & Denzel Curry),slowthai,TYRON,2022-09-20 16:15:00,2022,9
1443,,For the Squadron,SAINt JHN,For The Squadron,2022-09-20 16:12:00,2022,9
1444,,Falling In Love,ANoyd,Falling In Love,2022-09-20 16:10:00,2022,9
1445,,YAMI YUGI MOTO,Khary,YAMI YUGI MOTO,2022-09-20 16:08:00,2022,9
1446,7bd43123-8b61-46e5-a248-7c3e9ca500f9,Contact,Caleborate,Contact,2022-09-20 16:03:00,2022,9
1447,,Dear Fear,KOTA The Friend,Dear Fear,2022-09-20 16:00:00,2022,9
1448,bd9f3846-0dd9-4cb4-8241-32516a812cb1,love.,Kid Cudi,The Boy Who Flew To The Moon (Vol. 1),2022-09-20 15:55:00,2022,9
1449,,Build Me a Way - Single Version,Bakar,Build Me a Way,2022-09-20 15:52:00,2022,9
1450,,Bruddanem (feat. Lil Durk),JID,The Forever Story,2022-09-20 15:48:00,2022,9
1451,,Curbside,Kid Quill,Curbside,2022-09-20 15:46:00,2022,9
1452,,The Days That Are to Come,John Vincent III,High Ridge & Stones,2022-09-20 15:39:00,2022,9
1453,,Back to My Ways,John Vincent III,Back to My Ways,2022-09-20 15:33:00,2022,9
1454,,Lost / Inside Our Minds,John Vincent III,Mountain Sounds,2022-09-20 15:29:00,2022,9
1455,,Slow Song,John Vincent III,Songs from the Valley,2022-09-20 15:24:00,2022,9
1456,,Untitled #2,John Vincent III,Songs from the Valley,2022-09-20 15:19:00,2022,9
1457,,City Rain,John Vincent III,Songs from the Valley,2022-09-20 15:14:00,2022,9
1458,,In My Sheets,John Vincent III,Songs from the Valley,2022-09-20 15:10:00,2022,9
1459,,Topanga Canyon,John Vincent III,Songs from the Valley,2022-09-20 15:09:00,2022,9
1460,,Lover of Mine,John Vincent III,Songs from the Valley,2022-09-20 15:05:00,2022,9
1461,,Next To You,John Vincent III,Songs from the Valley,2022-09-20 15:00:00,2022,9
1462,,whitegold,whiterosemoxie,whitegold,2022-09-20 14:24:00,2022,9
1463,,Silence,NVYKO,Secret Songs,2022-09-20 14:22:00,2022,9
1464,,Home,Kidswaste,Colors of Your Heart,2022-09-20 14:19:00,2022,9
1465,,Vivid,Attom,Vivid,2022-09-20 14:16:00,2022,9
1466,,Waves,Kidswaste,Waves,2022-09-20 04:07:00,2022,9
1467,,Line Of Sight (feat. WYNNE & Mansionair),ODESZA,A Moment Apart,2022-09-20 04:03:00,2022,9
1468,514da934-0f66-42d2-8cd6-647912ec0724,Schools Out,MEMBA,Saga-II,2022-09-20 04:00:00,2022,9
1469,,All The Highs,San Holo,All The Highs,2022-09-20 03:57:00,2022,9
1470,,Fall First,Santigold,Spirituals,2022-09-20 03:52:00,2022,9
1471,,Arizona,Nate Good,Arizona,2022-09-20 03:49:00,2022,9
1472,,long legs,mike.,long legs,2022-09-20 03:45:00,2022,9
1473,,33 “GOD”,Bon Iver,"22, A Million",2022-09-19 20:43:00,2022,9
1474,,Next To You,John Vincent III,Songs from the Valley,2022-09-19 20:39:00,2022,9
1475,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-09-19 20:35:00,2022,9
1476,,Everytime,Britney Spears,In the Zone,2022-09-18 23:49:00,2022,9
1477,,Starman,Sharon Van Etten,Return To Space (Soundtrack From The Netflix Film),2022-09-18 23:48:00,2022,9
1478,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2022-09-18 23:41:00,2022,9
1479,13c2bcd0-04e4-4eef-805e-472e6ac8b5f0,Fast,Juice WRLD,Death Race for Love,2022-09-18 23:38:00,2022,9
1480,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-09-18 23:35:00,2022,9
1481,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-09-18 23:31:00,2022,9
1482,,33 “GOD”,Bon Iver,"22, A Million",2022-09-18 23:24:00,2022,9
1483,622313eb-bc62-472b-8cec-138d85f47b5a,upside down,"nothing,nowhere.",Trauma Factory,2022-09-18 22:42:00,2022,9
1484,,2005,ATO,2005,2022-09-18 22:37:00,2022,9
1485,33a6c01c-1dce-4fd1-8d39-4ec4656a42cc,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-18 22:35:00,2022,9
1486,,Strawberry Huracan,MASN,Strawberry Huracan,2022-09-18 22:32:00,2022,9
1487,,Summer Infinity,Bails,Have Fun It's Hell,2022-09-18 22:29:00,2022,9
1488,,Drifting,Pretty Pacc,Drifting,2022-09-18 22:26:00,2022,9
1489,d76eb8a0-a31f-4ca8-87a3-351a30988cc3,Home,Aries,WELCOME HOME,2022-09-18 22:23:00,2022,9
1490,e3a7bfb0-6494-49ac-a8d8-de4f47a6f435,Carousel,Aries,WELCOME HOME,2022-09-18 21:32:00,2022,9
1491,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2022-09-18 21:30:00,2022,9
1492,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-09-18 21:27:00,2022,9
1493,14e5dc20-b618-4029-95ba-10ec7b68dc88,Weather,Novo Amor,"Woodgate, NY",2022-09-18 21:23:00,2022,9
1494,1647ac3c-9e7a-4557-9f00-95e60928e9cd,10 d E A T h b R E a s T ⚄ ⚄,Bon Iver,"22, A Million",2022-09-18 21:20:00,2022,9
1495,,Bloom - Bonus Track,The Paper Kites,Woodland,2022-09-18 21:17:00,2022,9
1496,,About Today - 2021 Remaster,The National,Cherry Tree (2021 Remaster),2022-09-18 21:13:00,2022,9
1497,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, A Million",2022-09-18 21:08:00,2022,9
